date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2024-11-13,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Саида О.,Kaspi Bank,kaspi_en.pdf
2024-11-13,"- 1 444,00 KZT",-1444.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry - The amount is blocked. The bank expects the confirmation of the payment system.,Kaspi Bank,kaspi_en.pdf
2024-11-14,"- 4 300,00 KZT",-4300.0,KZT,Transfers,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2024-11-15,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2024-11-16,"- 1 360,00 KZT",-1360.0,KZT,Purchases,Апельсин,Апельсин,Kaspi Bank,kaspi_en.pdf
2024-11-17,"- 2 830,00 KZT",-2830.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2024-11-18,"- 1 130,00 KZT",-1130.0,KZT,Purchases,Апельсин,Апельсин,Kaspi Bank,kaspi_en.pdf
2024-11-18,"+ 800,00 KZT",800.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-11-18,"- 1 400,00 KZT",-1400.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2024-11-18,"- 800,00 KZT",-800.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2024-11-18,"- 2 314,00 KZT",-2314.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2024-11-19,"- 4 028,00 KZT",-4028.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2024-11-19,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Макпал Т.,Kaspi Bank,kaspi_en.pdf
2024-11-19,"- 550,00 KZT",-550.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2024-11-19,"- 1 800,00 KZT",-1800.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2024-11-20,"- 20 000,00 KZT",-20000.0,KZT,Purchases,KazInterstaff,KazInterstaff,Kaspi Bank,kaspi_en.pdf
2024-11-21,"- 990,00 KZT",-990.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2024-11-21,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2024-11-21,"- 1 300,00 KZT",-1300.0,KZT,Transfers,,Алибек М.,Kaspi Bank,kaspi_en.pdf
2024-11-22,"- 800,00 KZT",-800.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-11-23,"- 490,77 KZT",-490.77,KZT,Purchases,Парковка. ТРЦ Keruen,Парковка. ТРЦ Keruen,Kaspi Bank,kaspi_en.pdf
2024-11-23,"- 5 800,00 KZT",-5800.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2024-11-23,"- 4 500,00 KZT",-4500.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2024-11-23,"+ 47 000,00 KZT",47000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2024-11-24,"- 5 545,00 KZT",-5545.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2024-11-24,"- 31 878,00 KZT",-31878.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_en.pdf
2024-11-24,"+ 38 000,00 KZT",38000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2024-11-24,"- 38 000,00 KZT",-38000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2024-11-25,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2024-11-25,"- 10 516,00 KZT",-10516.0,KZT,Transfers,,Жадыра К.,Kaspi Bank,kaspi_en.pdf
2024-11-25,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2024-11-25,"- 16 990,00 KZT",-16990.0,KZT,Purchases,Bershka,Bershka,Kaspi Bank,kaspi_en.pdf
2024-11-25,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2024-11-26,"- 1 400,00 KZT",-1400.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2024-11-26,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2024-11-26,"- 3 452,00 KZT",-3452.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2024-11-26,"+ 34 000,00 KZT",34000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2024-11-26,"- 8 000,00 KZT",-8000.0,KZT,Purchases,Nomad Oil,Nomad Oil,Kaspi Bank,kaspi_en.pdf
2024-11-26,"- 17 976,00 KZT",-17976.0,KZT,Purchases,Узбечка 1,Узбечка 1,Kaspi Bank,kaspi_en.pdf
2024-11-27,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-11-27,"- 2 185,00 KZT",-2185.0,KZT,Purchases,DN-маркет,DN-маркет,Kaspi Bank,kaspi_en.pdf
2024-11-27,"+ 21 000,00 KZT",21000.0,KZT,Replenishment,,Алтынбек К.,Kaspi Bank,kaspi_en.pdf
2024-11-28,"- 3 198,00 KZT",-3198.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2024-11-28,"- 1 440,00 KZT",-1440.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-11-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2024-11-29,"- 820,00 KZT",-820.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2024-11-29,"- 3 390,00 KZT",-3390.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2024-11-29,"- 600,00 KZT",-600.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2024-11-29,"- 4 020,00 KZT",-4020.0,KZT,Purchases,Meloman/Marwin,Meloman/Marwin,Kaspi Bank,kaspi_en.pdf
2024-11-29,"- 250,00 KZT",-250.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_en.pdf
2024-11-29,"- 1 900,00 KZT",-1900.0,KZT,Purchases,Парковка. Назарбаев Университет,Парковка. Назарбаев Университет,Kaspi Bank,kaspi_en.pdf
2024-11-30,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Чечел паб,Чечел паб,Kaspi Bank,kaspi_en.pdf
2024-11-30,"- 1 790,00 KZT",-1790.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-01,"- 1 700,00 KZT",-1700.0,KZT,Transfers,,Нурмаганбет Р.,Kaspi Bank,kaspi_en.pdf
2024-12-02,"- 3 270,00 KZT",-3270.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2024-12-03,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Амиржан А.,Kaspi Bank,kaspi_en.pdf
2024-12-03,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Наргиза И.,Kaspi Bank,kaspi_en.pdf
2024-12-03,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Досан С.,Kaspi Bank,kaspi_en.pdf
2024-12-03,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Асет Б.,Kaspi Bank,kaspi_en.pdf
2024-12-03,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Айдана О.,Kaspi Bank,kaspi_en.pdf
2024-12-03,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Досан С.,Kaspi Bank,kaspi_en.pdf
2024-12-03,"- 19 800,00 KZT",-19800.0,KZT,Purchases,ИП Бапова Гульнур,ИП Бапова Гульнур,Kaspi Bank,kaspi_en.pdf
2024-12-03,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2024-12-03,"- 600,00 KZT",-600.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2024-12-03,"- 16 473,00 KZT",-16473.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2024-12-03,"- 1 900,00 KZT",-1900.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2024-12-03,"- 1 880,00 KZT",-1880.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2024-12-05,"- 12 000,00 KZT",-12000.0,KZT,Purchases,TLP FLOWERS & COFFEE,TLP FLOWERS & COFFEE,Kaspi Bank,kaspi_en.pdf
2024-12-05,"- 3 998,00 KZT",-3998.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2024-12-05,"- 2 000,00 KZT",-2000.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2024-12-05,"- 6 000,00 KZT",-6000.0,KZT,Transfers,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-12-06,"- 9 000,00 KZT",-9000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2024-12-06,"- 1 800,00 KZT",-1800.0,KZT,Purchases,ТРЦ Евразия,ТРЦ Евразия,Kaspi Bank,kaspi_en.pdf
2024-12-06,"- 10 000,00 KZT",-10000.0,KZT,Purchases,Beauty Workshop,Beauty Workshop,Kaspi Bank,kaspi_en.pdf
2024-12-06,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Beauty Workshop,Beauty Workshop,Kaspi Bank,kaspi_en.pdf
2024-12-06,"- 500,00 KZT",-500.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2024-12-07,"- 1 460,00 KZT",-1460.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-07,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2024-12-07,"- 870,00 KZT",-870.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-07,"- 1 420,00 KZT",-1420.0,KZT,Transfers,,Думан Ш.,Kaspi Bank,kaspi_en.pdf
2024-12-07,"- 2 949,00 KZT",-2949.0,KZT,Purchases,Всё для всех,Всё для всех,Kaspi Bank,kaspi_en.pdf
2024-12-07,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2024-12-09,"- 5 388,00 KZT",-5388.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2024-12-09,"- 1 413,00 KZT",-1413.0,KZT,Purchases,ИП Корнилова,ИП Корнилова,Kaspi Bank,kaspi_en.pdf
2024-12-09,"- 6 940,00 KZT",-6940.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2024-12-09,"+ 35 000,00 KZT",35000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2024-12-09,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2024-12-09,"- 2 742,00 KZT",-2742.0,KZT,Purchases,Flip.kz (Онлайн-оплата),Flip.kz (Онлайн-оплата),Kaspi Bank,kaspi_en.pdf
2024-12-10,"- 2 760,00 KZT",-2760.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-10,"- 1 900,00 KZT",-1900.0,KZT,Transfers,,Сымбат Т.,Kaspi Bank,kaspi_en.pdf
2024-12-10,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2024-12-11,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2024-12-11,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2024-12-12,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-12-12,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-12-12,"- 1 370,00 KZT",-1370.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2024-12-12,"- 1 700,00 KZT",-1700.0,KZT,Purchases,Tutto Bene,Tutto Bene,Kaspi Bank,kaspi_en.pdf
2024-12-12,"- 3 120,00 KZT",-3120.0,KZT,Purchases,Алые Паруса Dostyk Plaza,Алые Паруса Dostyk Plaza,Kaspi Bank,kaspi_en.pdf
2024-12-12,"- 3 960,00 KZT",-3960.0,KZT,Purchases,Тикетон,Тикетон,Kaspi Bank,kaspi_en.pdf
2024-12-13,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2024-12-13,"- 3 129,00 KZT",-3129.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2024-12-13,"- 8 800,00 KZT",-8800.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2024-12-13,"- 2 670,00 KZT",-2670.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2024-12-13,"- 3 645,00 KZT",-3645.0,KZT,Purchases,Good Food KZ,Good Food KZ,Kaspi Bank,kaspi_en.pdf
2024-12-13,"+ 30 000,00 KZT",30000.0,KZT,Replenishment,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2024-12-13,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2024-12-13,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-12-14,"- 33 000,00 KZT",-33000.0,KZT,Purchases,Языковая онлайн школа Rainier,Языковая онлайн школа Rainier,Kaspi Bank,kaspi_en.pdf
2024-12-14,"+ 16 500,00 KZT",16500.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2024-12-16,"- 950,00 KZT",-950.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-16,"- 940,00 KZT",-940.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-16,"- 1 500,00 KZT",-1500.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-16,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,Амиржан А.,Kaspi Bank,kaspi_en.pdf
2024-12-16,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2024-12-17,"- 6 645,00 KZT",-6645.0,KZT,Purchases,Good Food KZ,Good Food KZ,Kaspi Bank,kaspi_en.pdf
2024-12-17,"- 500,00 KZT",-500.0,KZT,Transfers,,Амиржан А.,Kaspi Bank,kaspi_en.pdf
2024-12-17,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Амиржан А.,Kaspi Bank,kaspi_en.pdf
2024-12-17,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Shymbulak,Shymbulak,Kaspi Bank,kaspi_en.pdf
2024-12-17,"+ 6 700,00 KZT",6700.0,KZT,Replenishment,,Амиржан А.,Kaspi Bank,kaspi_en.pdf
2024-12-17,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_en.pdf
2024-12-17,"- 19 700,00 KZT",-19700.0,KZT,Transfers,,Тумар Д.,Kaspi Bank,kaspi_en.pdf
2024-12-17,"- 1 021,00 KZT",-1021.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2024-12-17,"+ 25 000,00 KZT",25000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2024-12-17,"+ 60 000,00 KZT",60000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2024-12-18,"- 2 004,00 KZT",-2004.0,KZT,Purchases,"ТОО ""Книга-НВ""","ТОО ""Книга-НВ""",Kaspi Bank,kaspi_en.pdf
2024-12-18,"- 14 745,00 KZT",-14745.0,KZT,Purchases,ИП R TRADE,ИП R TRADE,Kaspi Bank,kaspi_en.pdf
2024-12-18,"- 1 396,00 KZT",-1396.0,KZT,Purchases,Meloman/Marwin,Meloman/Marwin,Kaspi Bank,kaspi_en.pdf
2024-12-18,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Али Қ.,Kaspi Bank,kaspi_en.pdf
2024-12-18,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Али Қ.,Kaspi Bank,kaspi_en.pdf
2024-12-18,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2024-12-19,"- 1 570,00 KZT",-1570.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2024-12-19,"- 2 410,00 KZT",-2410.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2024-12-19,"- 7 500,00 KZT",-7500.0,KZT,Purchases,Manon,Manon,Kaspi Bank,kaspi_en.pdf
2024-12-19,"- 400,00 KZT",-400.0,KZT,Transfers,,Azizbek A.,Kaspi Bank,kaspi_en.pdf
2024-12-22,"- 1 110,00 KZT",-1110.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-22,"- 170,00 KZT",-170.0,KZT,Purchases,"ТОО ""МИР ХОББИ КАЗАХСТАН И ЦЕНТРАЛЬНАЯ","ТОО ""МИР ХОББИ КАЗАХСТАН И ЦЕНТРАЛЬНАЯ АЗИЯ",Kaspi Bank,kaspi_en.pdf
2024-12-22,"- 3 050,00 KZT",-3050.0,KZT,Purchases,Burger King Dostyk Plaza Almaty,Burger King Dostyk Plaza Almaty,Kaspi Bank,kaspi_en.pdf
2024-12-22,"- 3 170,00 KZT",-3170.0,KZT,Purchases,Bershka,Bershka,Kaspi Bank,kaspi_en.pdf
2024-12-22,"- 290,00 KZT",-290.0,KZT,Purchases,Stradivarius,Stradivarius,Kaspi Bank,kaspi_en.pdf
2024-12-22,"- 1 620,00 KZT",-1620.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-23,"- 22 089,00 KZT",-22089.0,KZT,Purchases,Del Papa,Del Papa,Kaspi Bank,kaspi_en.pdf
2024-12-23,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Іңкəр К.,Kaspi Bank,kaspi_en.pdf
2024-12-23,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Іңкəр К.,Kaspi Bank,kaspi_en.pdf
2024-12-24,"- 4 065,00 KZT",-4065.0,KZT,Purchases,Good Food KZ,Good Food KZ,Kaspi Bank,kaspi_en.pdf
2024-12-24,"- 2 880,00 KZT",-2880.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2024-12-24,"+ 45 700,00 KZT",45700.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2024-12-25,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Іңкəр К.,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 1 750,00 KZT",-1750.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 2 400,00 KZT",-2400.0,KZT,Transfers,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2024-12-25,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 14 685,00 KZT",-14685.0,KZT,Purchases,NAVAT,NAVAT,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 3 500,00 KZT",-3500.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 2 550,00 KZT",-2550.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2024-12-25,"- 2 150,00 KZT",-2150.0,KZT,Purchases,Jurek tau,Jurek tau,Kaspi Bank,kaspi_en.pdf
2024-12-26,"- 13 499,00 KZT",-13499.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2024-12-27,"- 4 000,00 KZT",-4000.0,KZT,Purchases,Manon,Manon,Kaspi Bank,kaspi_en.pdf
2024-12-27,"- 3 610,00 KZT",-3610.0,KZT,Purchases,Good Food KZ,Good Food KZ,Kaspi Bank,kaspi_en.pdf
2024-12-27,"- 2 550,00 KZT",-2550.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2024-12-27,"- 7 920,00 KZT",-7920.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2024-12-27,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2024-12-28,"- 44 924,00 KZT",-44924.0,KZT,Purchases,Air Astana,Air Astana,Kaspi Bank,kaspi_en.pdf
2024-12-28,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2024-12-28,"- 1 781,00 KZT",-1781.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2024-12-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2024-12-28,"- 1 995,00 KZT",-1995.0,KZT,Others,,Yearly service fee,Kaspi Bank,kaspi_en.pdf
2025-01-01,"- 2 562,23 KZT",-2562.23,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2025-01-03,"- 300,00 KZT",-300.0,KZT,Purchases,ИП Корнилова,ИП Корнилова,Kaspi Bank,kaspi_en.pdf
2025-01-03,"- 200,00 KZT",-200.0,KZT,Purchases,ДОМ (кофейня),ДОМ (кофейня),Kaspi Bank,kaspi_en.pdf
2025-01-03,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Игорь Р.,Kaspi Bank,kaspi_en.pdf
2025-01-03,"- 800,00 KZT",-800.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-01-03,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-01-03,"- 2 849,00 KZT",-2849.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-01-04,"- 3 498,00 KZT",-3498.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-01-04,"- 13 019,00 KZT",-13019.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-01-04,"- 32 238,60 KZT",-32238.6,KZT,Purchases,Marine Health,Marine Health,Kaspi Bank,kaspi_en.pdf
2025-01-04,"+ 32 000,00 KZT",32000.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-01-05,"- 7 990,00 KZT",-7990.0,KZT,Transfers,,Нұрахмет Н.,Kaspi Bank,kaspi_en.pdf
2025-01-05,"- 5 000,00 KZT",-5000.0,KZT,Purchases,Premium case,Premium case,Kaspi Bank,kaspi_en.pdf
2025-01-05,"- 7 000,00 KZT",-7000.0,KZT,Purchases,ZEVS,ZEVS,Kaspi Bank,kaspi_en.pdf
2025-01-05,"- 698,00 KZT",-698.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-01-05,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 810,00 KZT",-810.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2025-01-06,"+ 3 550,00 KZT",3550.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-01-06,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 7 890,00 KZT",-7890.0,KZT,Purchases,iU Market,iU Market,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 3 300,00 KZT",-3300.0,KZT,Purchases,BTB GROUP,BTB GROUP,Kaspi Bank,kaspi_en.pdf
2025-01-06,"+ 800,00 KZT",800.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2025-01-06,"+ 800,00 KZT",800.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 1 600,00 KZT",-1600.0,KZT,Purchases,Студенческий,Студенческий,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 500,00 KZT",-500.0,KZT,Purchases,Гардероб,Гардероб,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 2 500,00 KZT",-2500.0,KZT,Purchases,Медео. Аренда коньков,Медео. Аренда коньков,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 2 920,00 KZT",-2920.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-01-06,"- 3 500,00 KZT",-3500.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-01-06,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-01-07,"- 2 430,00 KZT",-2430.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2025-01-07,"- 3 910,00 KZT",-3910.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2025-01-07,"- 12 000,00 KZT",-12000.0,KZT,Purchases,AIR ASTANA,AIR ASTANA,Kaspi Bank,kaspi_en.pdf
2025-01-07,"+ 40 000,00 KZT",40000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-01-08,"- 3 808,00 KZT",-3808.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
